"date","time","load_act"
"20210101","0000","3184"
"20210101","0100","2978"
"20210101","0200","2834"
"20210101","0300","2743"
"20210101","0400","2697"
"20210101","0500","2729"
"20210101","0600","2869"
"20210101","0700","3090"
"20210101","0800","3221"
"20210101","0900","3151"
"20210101","1000","3030"
"20210101","1100","2919"
"20210101","1200","2811"
"20210101","1300","2738"
"20210101","1400","2710"
"20210101","1500","2783"
"20210101","1600","2979"
"20210101","1700","3304"
"20210101","1800","3399"
"20210101","1900","3413"
"20210101","2000","3401"
"20210101","2100","3344"
"20210101","2200","3198"
"20210101","2300","3073"
"20210102","0000","2855"
"20210102","0100","2715"
"20210102","0200","2650"
"20210102","0300","2610"
"20210102","0400","2595"
"20210102","0500","2653"
"20210102","0600","2834"
"20210102","0700","3100"
"20210102","0800","3269"
"20210102","0900","3245"
"20210102","1000","3141"
"20210102","1100","3039"
"20210102","1200","2951"
"20210102","1300","2880"
"20210102","1400","2830"
"20210102","1500","2862"
"20210102","1600","3064"
"20210102","1700","3394"
"20210102","1800","3494"
"20210102","1900","3494"
"20210102","2000","3471"
"20210102","2100","3379"
"20210102","2200","3215"
"20210102","2300","3088"
"20210103","0000","2869"
"20210103","0100","2741"
"20210103","0200","2685"
"20210103","0300","2640"
"20210103","0400","2622"
"20210103","0500","2675"
"20210103","0600","2849"
"20210103","0700","3109"
"20210103","0800","3325"
"20210103","0900","3372"
"20210103","1000","3314"
"20210103","1100","3197"
"20210103","1200","3132"
"20210103","1300","3029"
"20210103","1400","2960"
"20210103","1500","3033"
"20210103","1600","3249"
"20210103","1700","3616"
"20210103","1800","3728"
"20210103","1900","3715"
"20210103","2000","3650"
"20210103","2100","3499"
"20210103","2200","3257"
"20210103","2300","3072"
"20210104","0000","2828"
"20210104","0100","2678"
"20210104","0200","2614"
"20210104","0300","2580"
"20210104","0400","2604"
"20210104","0500","2758"
"20210104","0600","3122"
"20210104","0700","3531"
"20210104","0800","3865"
"20210104","0900","3852"
"20210104","1000","3675"
"20210104","1100","3570"
"20210104","1200","3451"
"20210104","1300","3384"
"20210104","1400","3343"
"20210104","1500","3368"
"20210104","1600","3533"
"20210104","1700","3838"
"20210104","1800","3890"
"20210104","1900","3857"
"20210104","2000","3774"
"20210104","2100","3618"
"20210104","2200","3374"
"20210104","2300","3163"
"20210105","0000","2909"
"20210105","0100","2750"
"20210105","0200","2691"
"20210105","0300","2670"
"20210105","0400","2711"
"20210105","0500","2889"
"20210105","0600","3324"
"20210105","0700","3807"
"20210105","0800","4274"
"20210105","0900","4393"
"20210105","1000","4355"
"20210105","1100","4197"
"20210105","1200","4079"
"20210105","1300","4093"
"20210105","1400","4080"
"20210105","1500","4071"
"20210105","1600","4180"
"20210105","1700","4274"
"20210105","1800","4229"
"20210105","1900","4124"
"20210105","2000","3999"
"20210105","2100","3790"
"20210105","2200","3519"
"20210105","2300","3268"
"20210106","0000","2999"
"20210106","0100","2852"
"20210106","0200","2800"
"20210106","0300","2780"
"20210106","0400","2826"
"20210106","0500","3034"
"20210106","0600","3472"
"20210106","0700","3942"
"20210106","0800","4384"
"20210106","0900","4617"
"20210106","1000","4557"
"20210106","1100","4517"
"20210106","1200","4330"
"20210106","1300","4409"
"20210106","1400","4447"
"20210106","1500","4506"
"20210106","1600","4651"
"20210106","1700","4663"
"20210106","1800","4572"
"20210106","1900","4411"
"20210106","2000","4258"
"20210106","2100","4029"
"20210106","2200","3759"
"20210106","2300","3482"
"20210107","0000","3171"
"20210107","0100","3013"
"20210107","0200","2953"
"20210107","0300","2925"
"20210107","0400","2963"
"20210107","0500","3170"
"20210107","0600","3620"
"20210107","0700","4091"
"20210107","0800","4481"
"20210107","0900","4587"
"20210107","1000","4438"
"20210107","1100","4314"
"20210107","1200","4137"
"20210107","1300","4188"
"20210107","1400","4174"
"20210107","1500","4197"
"20210107","1600","4351"
"20210107","1700","4508"
"20210107","1800","4495"
"20210107","1900","4405"
"20210107","2000","4317"
"20210107","2100","4119"
"20210107","2200","3851"
"20210107","2300","3592"
"20210108","0000","3334"
"20210108","0100","3194"
"20210108","0200","3135"
"20210108","0300","3116"
"20210108","0400","3165"
"20210108","0500","3404"
"20210108","0600","3931"
"20210108","0700","4391"
"20210108","0800","4706"
"20210108","0900","4813"
"20210108","1000","4699"
"20210108","1100","4600"
"20210108","1200","4445"
"20210108","1300","4483"
"20210108","1400","4507"
"20210108","1500","4504"
"20210108","1600","4658"
"20210108","1700","4815"
"20210108","1800","4790"
"20210108","1900","4666"
"20210108","2000","4537"
"20210108","2100","4338"
"20210108","2200","4088"
"20210108","2300","3875"
"20210109","0000","3570"
"20210109","0100","3380"
"20210109","0200","3276"
"20210109","0300","3218"
"20210109","0400","3193"
"20210109","0500","3312"
"20210109","0600","3600"
"20210109","0700","3957"
"20210109","0800","4219"
"20210109","0900","4255"
"20210109","1000","4131"
"20210109","1100","4011"
"20210109","1200","3873"
"20210109","1300","3831"
"20210109","1400","3790"
"20210109","1500","3850"
"20210109","1600","4041"
"20210109","1700","4346"
"20210109","1800","4420"
"20210109","1900","4381"
"20210109","2000","4272"
"20210109","2100","4095"
"20210109","2200","3869"
"20210109","2300","3673"
"20210110","0000","3405"
"20210110","0100","3244"
"20210110","0200","3157"
"20210110","0300","3099"
"20210110","0400","3095"
"20210110","0500","3177"
"20210110","0600","3404"
"20210110","0700","3708"
"20210110","0800","3924"
"20210110","0900","3954"
"20210110","1000","3839"
"20210110","1100","3713"
"20210110","1200","3624"
"20210110","1300","3516"
"20210110","1400","3458"
"20210110","1500","3529"
"20210110","1600","3765"
"20210110","1700","4165"
"20210110","1800","4303"
"20210110","1900","4263"
"20210110","2000","4163"
"20210110","2100","3979"
"20210110","2200","3729"
"20210110","2300","3530"
"20210111","0000","3283"
"20210111","0100","3132"
"20210111","0200","3066"
"20210111","0300","3022"
"20210111","0400","3037"
"20210111","0500","3168"
"20210111","0600","3477"
"20210111","0700","3867"
"20210111","0800","4317"
"20210111","0900","4529"
"20210111","1000","4480"
"20210111","1100","4352"
"20210111","1200","4190"
"20210111","1300","4207"
"20210111","1400","4097"
"20210111","1500","4102"
"20210111","1600","4309"
"20210111","1700","4593"
"20210111","1800","4649"
"20210111","1900","4573"
"20210111","2000","4443"
"20210111","2100","4240"
"20210111","2200","3942"
"20210111","2300","3666"
"20210112","0000","3349"
"20210112","0100","3168"
"20210112","0200","3088"
"20210112","0300","3042"
"20210112","0400","3072"
"20210112","0500","3317"
"20210112","0600","3875"
"20210112","0700","4396"
"20210112","0800","4880"
"20210112","0900","5080"
"20210112","1000","5032"
"20210112","1100","5026"
"20210112","1200","4885"
"20210112","1300","4976"
"20210112","1400","4970"
"20210112","1500","4965"
"20210112","1600","5094"
"20210112","1700","5087"
"20210112","1800","4965"
"20210112","1900","4748"
"20210112","2000","4538"
"20210112","2100","4282"
"20210112","2200","3986"
"20210112","2300","3700"
"20210113","0000","3381"
"20210113","0100","3223"
"20210113","0200","3163"
"20210113","0300","3151"
"20210113","0400","3214"
"20210113","0500","3476"
"20210113","0600","3993"
"20210113","0700","4438"
"20210113","0800","4789"
"20210113","0900","4827"
"20210113","1000","4636"
"20210113","1100","4456"
"20210113","1200","4212"
"20210113","1300","4210"
"20210113","1400","4148"
"20210113","1500","4143"
"20210113","1600","4278"
"20210113","1700","4459"
"20210113","1800","4461"
"20210113","1900","4351"
"20210113","2000","4231"
"20210113","2100","4049"
"20210113","2200","3803"
"20210113","2300","3547"
"20210114","0000","3253"
"20210114","0100","3112"
"20210114","0200","3060"
"20210114","0300","3043"
"20210114","0400","3100"
"20210114","0500","3335"
"20210114","0600","3827"
"20210114","0700","4257"
"20210114","0800","4563"
"20210114","0900","4611"
"20210114","1000","4448"
"20210114","1100","4312"
"20210114","1200","4073"
"20210114","1300","4068"
"20210114","1400","4000"
"20210114","1500","3962"
"20210114","1600","4049"
"20210114","1700","4228"
"20210114","1800","4239"
"20210114","1900","4116"
"20210114","2000","3976"
"20210114","2100","3798"
"20210114","2200","3563"
"20210114","2300","3327"
"20210115","0000","3076"
"20210115","0100","2944"
"20210115","0200","2908"
"20210115","0300","2895"
"20210115","0400","2950"
"20210115","0500","3157"
"20210115","0600","3600"
"20210115","0700","4052"
"20210115","0800","4516"
"20210115","0900","4720"
"20210115","1000","4681"
"20210115","1100","4605"
"20210115","1200","4424"
"20210115","1300","4472"
"20210115","1400","4452"
"20210115","1500","4432"
"20210115","1600","4515"
"20210115","1700","4540"
"20210115","1800","4448"
"20210115","1900","4258"
"20210115","2000","4063"
"20210115","2100","3852"
"20210115","2200","3614"
"20210115","2300","3358"
"20210116","0000","3083"
"20210116","0100","2923"
"20210116","0200","2861"
"20210116","0300","2845"
"20210116","0400","2871"
"20210116","0500","2958"
"20210116","0600","3176"
"20210116","0700","3462"
"20210116","0800","3711"
"20210116","0900","3779"
"20210116","1000","3709"
"20210116","1100","3626"
"20210116","1200","3430"
"20210116","1300","3371"
"20210116","1400","3274"
"20210116","1500","3262"
"20210116","1600","3349"
"20210116","1700","3620"
"20210116","1800","3692"
"20210116","1900","3650"
"20210116","2000","3552"
"20210116","2100","3418"
"20210116","2200","3244"
"20210116","2300","3067"
"20210117","0000","2843"
"20210117","0100","2727"
"20210117","0200","2683"
"20210117","0300","2661"
"20210117","0400","2657"
"20210117","0500","2705"
"20210117","0600","2856"
"20210117","0700","3096"
"20210117","0800","3386"
"20210117","0900","3557"
"20210117","1000","3568"
"20210117","1100","3588"
"20210117","1200","3551"
"20210117","1300","3469"
"20210117","1400","3421"
"20210117","1500","3444"
"20210117","1600","3644"
"20210117","1700","3965"
"20210117","1800","4041"
"20210117","1900","3978"
"20210117","2000","3854"
"20210117","2100","3676"
"20210117","2200","3420"
"20210117","2300","3227"
"20210118","0000","2995"
"20210118","0100","2878"
"20210118","0200","2846"
"20210118","0300","2837"
"20210118","0400","2914"
"20210118","0500","3163"
"20210118","0600","3676"
"20210118","0700","4182"
"20210118","0800","4659"
"20210118","0900","4820"
"20210118","1000","4697"
"20210118","1100","4547"
"20210118","1200","4308"
"20210118","1300","4348"
"20210118","1400","4295"
"20210118","1500","4278"
"20210118","1600","4396"
"20210118","1700","4589"
"20210118","1800","4582"
"20210118","1900","4438"
"20210118","2000","4260"
"20210118","2100","4049"
"20210118","2200","3785"
"20210118","2300","3518"
"20210119","0000","3234"
"20210119","0100","3090"
"20210119","0200","3033"
"20210119","0300","3005"
"20210119","0400","3061"
"20210119","0500","3285"
"20210119","0600","3768"
"20210119","0700","4196"
"20210119","0800","4506"
"20210119","0900","4602"
"20210119","1000","4521"
"20210119","1100","4432"
"20210119","1200","4256"
"20210119","1300","4312"
"20210119","1400","4313"
"20210119","1500","4373"
"20210119","1600","4602"
"20210119","1700","4855"
"20210119","1800","4884"
"20210119","1900","4757"
"20210119","2000","4577"
"20210119","2100","4355"
"20210119","2200","4074"
"20210119","2300","3797"
"20210120","0000","3477"
"20210120","0100","3303"
"20210120","0200","3221"
"20210120","0300","3184"
"20210120","0400","3222"
"20210120","0500","3466"
"20210120","0600","3998"
"20210120","0700","4467"
"20210120","0800","4760"
"20210120","0900","4833"
"20210120","1000","4700"
"20210120","1100","4560"
"20210120","1200","4320"
"20210120","1300","4303"
"20210120","1400","4237"
"20210120","1500","4250"
"20210120","1600","4397"
"20210120","1700","4622"
"20210120","1800","4650"
"20210120","1900","4545"
"20210120","2000","4395"
"20210120","2100","4199"
"20210120","2200","3939"
"20210120","2300","3680"
"20210121","0000","3383"
"20210121","0100","3235"
"20210121","0200","3168"
"20210121","0300","3141"
"20210121","0400","3187"
"20210121","0500","3428"
"20210121","0600","3960"
"20210121","0700","4432"
"20210121","0800","4763"
"20210121","0900","4844"
"20210121","1000","4691"
"20210121","1100","4529"
"20210121","1200","4279"
"20210121","1300","4263"
"20210121","1400","4191"
"20210121","1500","4157"
"20210121","1600","4263"
"20210121","1700","4483"
"20210121","1800","4502"
"20210121","1900","4381"
"20210121","2000","4213"
"20210121","2100","4019"
"20210121","2200","3770"
"20210121","2300","3527"
"20210122","0000","3244"
"20210122","0100","3091"
"20210122","0200","3035"
"20210122","0300","3022"
"20210122","0400","3070"
"20210122","0500","3308"
"20210122","0600","3810"
"20210122","0700","4257"
"20210122","0800","4535"
"20210122","0900","4578"
"20210122","1000","4430"
"20210122","1100","4287"
"20210122","1200","4071"
"20210122","1300","4084"
"20210122","1400","4005"
"20210122","1500","3948"
"20210122","1600","3965"
"20210122","1700","4090"
"20210122","1800","4082"
"20210122","1900","3956"
"20210122","2000","3790"
"20210122","2100","3605"
"20210122","2200","3415"
"20210122","2300","3204"
"20210123","0000","2954"
"20210123","0100","2805"
"20210123","0200","2749"
"20210123","0300","2721"
"20210123","0400","2722"
"20210123","0500","2779"
"20210123","0600","2941"
"20210123","0700","3222"
"20210123","0800","3604"
"20210123","0900","3879"
"20210123","1000","3975"
"20210123","1100","4004"
"20210123","1200","3965"
"20210123","1300","3973"
"20210123","1400","3978"
"20210123","1500","3983"
"20210123","1600","4092"
"20210123","1700","4220"
"20210123","1800","4226"
"20210123","1900","4144"
"20210123","2000","4006"
"20210123","2100","3828"
"20210123","2200","3600"
"20210123","2300","3407"
"20210124","0000","3149"
"20210124","0100","2988"
"20210124","0200","2912"
"20210124","0300","2864"
"20210124","0400","2845"
"20210124","0500","2905"
"20210124","0600","3081"
"20210124","0700","3386"
"20210124","0800","3772"
"20210124","0900","4063"
"20210124","1000","4103"
"20210124","1100","3994"
"20210124","1200","3846"
"20210124","1300","3756"
"20210124","1400","3737"
"20210124","1500","3738"
"20210124","1600","3889"
"20210124","1700","4105"
"20210124","1800","4133"
"20210124","1900","4037"
"20210124","2000","3876"
"20210124","2100","3678"
"20210124","2200","3405"
"20210124","2300","3168"
"20210125","0000","2909"
"20210125","0100","2780"
"20210125","0200","2745"
"20210125","0300","2736"
"20210125","0400","2806"
"20210125","0500","3036"
"20210125","0600","3507"
"20210125","0700","3931"
"20210125","0800","4269"
"20210125","0900","4384"
"20210125","1000","4276"
"20210125","1100","4172"
"20210125","1200","3966"
"20210125","1300","3978"
"20210125","1400","3922"
"20210125","1500","3905"
"20210125","1600","3979"
"20210125","1700","4169"
"20210125","1800","4193"
"20210125","1900","4088"
"20210125","2000","3940"
"20210125","2100","3782"
"20210125","2200","3575"
"20210125","2300","3348"
"20210126","0000","3103"
"20210126","0100","2982"
"20210126","0200","2943"
"20210126","0300","2935"
"20210126","0400","2987"
"20210126","0500","3224"
"20210126","0600","3691"
"20210126","0700","4086"
"20210126","0800","4432"
"20210126","0900","4581"
"20210126","1000","4553"
"20210126","1100","4497"
"20210126","1200","4245"
"20210126","1300","4224"
"20210126","1400","4149"
"20210126","1500","4108"
"20210126","1600","4228"
"20210126","1700","4337"
"20210126","1800","4284"
"20210126","1900","4112"
"20210126","2000","3915"
"20210126","2100","3703"
"20210126","2200","3477"
"20210126","2300","3221"
"20210127","0000","2954"
"20210127","0100","2821"
"20210127","0200","2779"
"20210127","0300","2773"
"20210127","0400","2809"
"20210127","0500","2982"
"20210127","0600","3352"
"20210127","0700","3709"
"20210127","0800","4104"
"20210127","0900","4311"
"20210127","1000","4260"
"20210127","1100","4181"
"20210127","1200","3943"
"20210127","1300","3978"
"20210127","1400","3912"
"20210127","1500","3830"
"20210127","1600","3921"
"20210127","1700","4058"
"20210127","1800","4061"
"20210127","1900","3946"
"20210127","2000","3796"
"20210127","2100","3634"
"20210127","2200","3435"
"20210127","2300","3212"
"20210128","0000","2973"
"20210128","0100","2852"
"20210128","0200","2827"
"20210128","0300","2824"
"20210128","0400","2873"
"20210128","0500","3064"
"20210128","0600","3490"
"20210128","0700","3852"
"20210128","0800","4298"
"20210128","0900","4539"
"20210128","1000","4568"
"20210128","1100","4587"
"20210128","1200","4477"
"20210128","1300","4631"
"20210128","1400","4706"
"20210128","1500","4785"
"20210128","1600","4906"
"20210128","1700","4948"
"20210128","1800","4854"
"20210128","1900","4648"
"20210128","2000","4395"
"20210128","2100","4136"
"20210128","2200","3832"
"20210128","2300","3533"
"20210129","0000","3211"
"20210129","0100","3047"
"20210129","0200","2974"
"20210129","0300","2944"
"20210129","0400","2979"
"20210129","0500","3185"
"20210129","0600","3636"
"20210129","0700","4021"
"20210129","0800","4298"
"20210129","0900","4389"
"20210129","1000","4332"
"20210129","1100","4258"
"20210129","1200","4087"
"20210129","1300","4121"
"20210129","1400","4084"
"20210129","1500","4080"
"20210129","1600","4216"
"20210129","1700","4436"
"20210129","1800","4482"
"20210129","1900","4382"
"20210129","2000","4233"
"20210129","2100","4063"
"20210129","2200","3866"
"20210129","2300","3645"
"20210130","0000","3381"
"20210130","0100","3210"
"20210130","0200","3128"
"20210130","0300","3084"
"20210130","0400","3074"
"20210130","0500","3166"
"20210130","0600","3431"
"20210130","0700","3716"
"20210130","0800","3914"
"20210130","0900","3978"
"20210130","1000","3902"
"20210130","1100","3827"
"20210130","1200","3715"
"20210130","1300","3637"
"20210130","1400","3564"
"20210130","1500","3581"
"20210130","1600","3733"
"20210130","1700","4042"
"20210130","1800","4179"
"20210130","1900","4149"
"20210130","2000","4054"
"20210130","2100","3901"
"20210130","2200","3696"
"20210130","2300","3511"
"20210131","0000","3250"
"20210131","0100","3094"
"20210131","0200","3017"
"20210131","0300","2969"
"20210131","0400","2936"
"20210131","0500","3003"
"20210131","0600","3214"
"20210131","0700","3450"
"20210131","0800","3591"
"20210131","0900","3614"
"20210131","1000","3531"
"20210131","1100","3443"
"20210131","1200","3374"
"20210131","1300","3273"
"20210131","1400","3215"
"20210131","1500","3259"
"20210131","1600","3443"
"20210131","1700","3846"
"20210131","1800","4019"
"20210131","1900","4007"
"20210131","2000","3927"
"20210131","2100","3769"
"20210131","2200","3511"
"20210131","2300","3302"
"20210201","0000","3055"
"20210201","0100","2924"
"20210201","0200","2869"
"20210201","0300","2858"
"20210201","0400","2905"
"20210201","0500","3150"
"20210201","0600","3688"
"20210201","0700","4212"
"20210201","0800","4672"
"20210201","0900","4862"
"20210201","1000","4668"
"20210201","1100","4532"
"20210201","1200","4315"
"20210201","1300","4283"
"20210201","1400","4139"
"20210201","1500","4114"
"20210201","1600","4218"
"20210201","1700","4369"
"20210201","1800","4369"
"20210201","1900","4219"
"20210201","2000","4030"
"20210201","2100","3832"
"20210201","2200","3589"
"20210201","2300","3323"
"20210202","0000","3038"
"20210202","0100","2895"
"20210202","0200","2854"
"20210202","0300","2840"
"20210202","0400","2872"
"20210202","0500","3039"
"20210202","0600","3440"
"20210202","0700","3864"
"20210202","0800","4248"
"20210202","0900","4369"
"20210202","1000","4329"
"20210202","1100","4085"
"20210202","1200","3836"
"20210202","1300","3852"
"20210202","1400","3772"
"20210202","1500","3774"
"20210202","1600","3934"
"20210202","1700","4141"
"20210202","1800","4195"
"20210202","1900","4096"
"20210202","2000","3953"
"20210202","2100","3797"
"20210202","2200","3601"
"20210202","2300","3381"
"20210203","0000","3122"
"20210203","0100","3006"
"20210203","0200","2983"
"20210203","0300","2981"
"20210203","0400","3039"
"20210203","0500","3255"
"20210203","0600","3736"
"20210203","0700","4101"
"20210203","0800","4318"
"20210203","0900","4381"
"20210203","1000","4297"
"20210203","1100","4202"
"20210203","1200","4013"
"20210203","1300","4049"
"20210203","1400","3972"
"20210203","1500","3960"
"20210203","1600","4102"
"20210203","1700","4300"
"20210203","1800","4363"
"20210203","1900","4253"
"20210203","2000","4102"
"20210203","2100","3921"
"20210203","2200","3695"
"20210203","2300","3460"
"20210204","0000","3191"
"20210204","0100","3058"
"20210204","0200","3018"
"20210204","0300","3014"
"20210204","0400","3065"
"20210204","0500","3279"
"20210204","0600","3769"
"20210204","0700","4149"
"20210204","0800","4362"
"20210204","0900","4423"
"20210204","1000","4314"
"20210204","1100","4235"
"20210204","1200","4048"
"20210204","1300","4067"
"20210204","1400","3992"
"20210204","1500","3948"
"20210204","1600","4076"
"20210204","1700","4274"
"20210204","1800","4341"
"20210204","1900","4225"
"20210204","2000","4070"
"20210204","2100","3903"
"20210204","2200","3674"
"20210204","2300","3448"
"20210205","0000","3188"
"20210205","0100","3061"
"20210205","0200","3018"
"20210205","0300","3008"
"20210205","0400","3051"
"20210205","0500","3267"
"20210205","0600","3752"
"20210205","0700","4115"
"20210205","0800","4323"
"20210205","0900","4402"
"20210205","1000","4318"
"20210205","1100","4229"
"20210205","1200","4016"
"20210205","1300","4018"
"20210205","1400","3948"
"20210205","1500","3944"
"20210205","1600","4015"
"20210205","1700","4166"
"20210205","1800","4198"
"20210205","1900","4073"
"20210205","2000","3904"
"20210205","2100","3720"
"20210205","2200","3517"
"20210205","2300","3294"
"20210206","0000","3038"
"20210206","0100","2899"
"20210206","0200","2864"
"20210206","0300","2841"
"20210206","0400","2852"
"20210206","0500","2927"
"20210206","0600","3147"
"20210206","0700","3410"
"20210206","0800","3575"
"20210206","0900","3622"
"20210206","1000","3542"
"20210206","1100","3456"
"20210206","1200","3333"
"20210206","1300","3247"
"20210206","1400","3159"
"20210206","1500","3118"
"20210206","1600","3195"
"20210206","1700","3427"
"20210206","1800","3566"
"20210206","1900","3542"
"20210206","2000","3438"
"20210206","2100","3297"
"20210206","2200","3136"
"20210206","2300","2978"
"20210207","0000","2796"
"20210207","0100","2700"
"20210207","0200","2678"
"20210207","0300","2670"
"20210207","0400","2676"
"20210207","0500","2727"
"20210207","0600","2872"
"20210207","0700","3050"
"20210207","0800","3175"
"20210207","0900","3237"
"20210207","1000","3202"
"20210207","1100","3148"
"20210207","1200","3105"
"20210207","1300","3026"
"20210207","1400","2956"
"20210207","1500","2942"
"20210207","1600","3015"
"20210207","1700","3324"
"20210207","1800","3491"
"20210207","1900","3484"
"20210207","2000","3411"
"20210207","2100","3287"
"20210207","2200","3096"
"20210207","2300","2930"
"20210208","0000","2743"
"20210208","0100","2660"
"20210208","0200","2661"
"20210208","0300","2684"
"20210208","0400","2757"
"20210208","0500","2979"
"20210208","0600","3427"
"20210208","0700","3858"
"20210208","0800","4292"
"20210208","0900","4484"
"20210208","1000","4375"
"20210208","1100","4313"
"20210208","1200","4145"
"20210208","1300","4187"
"20210208","1400","4106"
"20210208","1500","4090"
"20210208","1600","4231"
"20210208","1700","4408"
"20210208","1800","4437"
"20210208","1900","4307"
"20210208","2000","4135"
"20210208","2100","3970"
"20210208","2200","3749"
"20210208","2300","3515"
"20210209","0000","3254"
"20210209","0100","3127"
"20210209","0200","3091"
"20210209","0300","3077"
"20210209","0400","3108"
"20210209","0500","3331"
"20210209","0600","3840"
"20210209","0700","4224"
"20210209","0800","4469"
"20210209","0900","4588"
"20210209","1000","4530"
"20210209","1100","4458"
"20210209","1200","4240"
"20210209","1300","4242"
"20210209","1400","4158"
"20210209","1500","4129"
"20210209","1600","4264"
"20210209","1700","4466"
"20210209","1800","4554"
"20210209","1900","4452"
"20210209","2000","4286"
"20210209","2100","4103"
"20210209","2200","3868"
"20210209","2300","3615"
"20210210","0000","3321"
"20210210","0100","3173"
"20210210","0200","3115"
"20210210","0300","3094"
"20210210","0400","3128"
"20210210","0500","3353"
"20210210","0600","3851"
"20210210","0700","4213"
"20210210","0800","4423"
"20210210","0900","4477"
"20210210","1000","4411"
"20210210","1100","4320"
"20210210","1200","4074"
"20210210","1300","4125"
"20210210","1400","4087"
"20210210","1500","3991"
"20210210","1600","4043"
"20210210","1700","4194"
"20210210","1800","4248"
"20210210","1900","4146"
"20210210","2000","4006"
"20210210","2100","3851"
"20210210","2200","3651"
"20210210","2300","3448"
"20210211","0000","3193"
"20210211","0100","3056"
"20210211","0200","3005"
"20210211","0300","2977"
"20210211","0400","2970"
"20210211","0500","3055"
"20210211","0600","3275"
"20210211","0700","3513"
"20210211","0800","3720"
"20210211","0900","3835"
"20210211","1000","3790"
"20210211","1100","3720"
"20210211","1200","3593"
"20210211","1300","3557"
"20210211","1400","3497"
"20210211","1500","3471"
"20210211","1600","3575"
"20210211","1700","3844"
"20210211","1800","3983"
"20210211","1900","3915"
"20210211","2000","3806"
"20210211","2100","3637"
"20210211","2200","3408"
"20210211","2300","3214"
"20210212","0000","2989"
"20210212","0100","2886"
"20210212","0200","2869"
"20210212","0300","2869"
"20210212","0400","2914"
"20210212","0500","3114"
"20210212","0600","3555"
"20210212","0700","3928"
"20210212","0800","4292"
"20210212","0900","4467"
"20210212","1000","4418"
"20210212","1100","4311"
"20210212","1200","4057"
"20210212","1300","4095"
"20210212","1400","4042"
"20210212","1500","3966"
"20210212","1600","3949"
"20210212","1700","4116"
"20210212","1800","4146"
"20210212","1900","4018"
"20210212","2000","3836"
"20210212","2100","3656"
"20210212","2200","3472"
"20210212","2300","3260"
"20210213","0000","3018"
"20210213","0100","2879"
"20210213","0200","2829"
"20210213","0300","2813"
"20210213","0400","2818"
"20210213","0500","2908"
"20210213","0600","3107"
"20210213","0700","3318"
"20210213","0800","3514"
"20210213","0900","3601"
"20210213","1000","3529"
"20210213","1100","3448"
"20210213","1200","3325"
"20210213","1300","3274"
"20210213","1400","3227"
"20210213","1500","3146"
"20210213","1600","3161"
"20210213","1700","3375"
"20210213","1800","3497"
"20210213","1900","3446"
"20210213","2000","3333"
"20210213","2100","3194"
"20210213","2200","3035"
"20210213","2300","2742"
"20210214","0000","2566"
"20210214","0100","2479"
"20210214","0200","2509"
"20210214","0300","2499"
"20210214","0400","2502"
"20210214","0500","2555"
"20210214","0600","2667"
"20210214","0700","2861"
"20210214","0800","3087"
"20210214","0900","3172"
"20210214","1000","3141"
"20210214","1100","3084"
"20210214","1200","3008"
"20210214","1300","2931"
"20210214","1400","2824"
"20210214","1500","2808"
"20210214","1600","2887"
"20210214","1700","3121"
"20210214","1800","3259"
"20210214","1900","3218"
"20210214","2000","3097"
"20210214","2100","2963"
"20210214","2200","2779"
"20210214","2300","2630"
"20210215","0000","2454"
"20210215","0100","2385"
"20210215","0200","2389"
"20210215","0300","2402"
"20210215","0400","2447"
"20210215","0500","2575"
"20210215","0600","2878"
"20210215","0700","3262"
"20210215","0800","3734"
"20210215","0900","4079"
"20210215","1000","4178"
"20210215","1100","4207"
"20210215","1200","4097"
"20210215","1300","4166"
"20210215","1400","3996"
"20210215","1500","3933"
"20210215","1600","3922"
"20210215","1700","3925"
"20210215","1800","3924"
"20210215","1900","3767"
"20210215","2000","3591"
"20210215","2100","3411"
"20210215","2200","3220"
"20210215","2300","3004"
"20210216","0000","2765"
"20210216","0100","2659"
"20210216","0200","2638"
"20210216","0300","2649"
"20210216","0400","2704"
"20210216","0500","2874"
"20210216","0600","3217"
"20210216","0700","3449"
"20210216","0800","3661"
"20210216","0900","3821"
"20210216","1000","3832"
"20210216","1100","3810"
"20210216","1200","3661"
"20210216","1300","3688"
"20210216","1400","3622"
"20210216","1500","3591"
"20210216","1600","3681"
"20210216","1700","3828"
"20210216","1800","3924"
"20210216","1900","3830"
"20210216","2000","3692"
"20210216","2100","3541"
"20210216","2200","3363"
"20210216","2300","3167"
"20210217","0000","2932"
"20210217","0100","2815"
"20210217","0200","2797"
"20210217","0300","2793"
"20210217","0400","2832"
"20210217","0500","3014"
"20210217","0600","3407"
"20210217","0700","3676"
"20210217","0800","3902"
"20210217","0900","4025"
"20210217","1000","4030"
"20210217","1100","3971"
"20210217","1200","3840"
"20210217","1300","3897"
"20210217","1400","3860"
"20210217","1500","3864"
"20210217","1600","3996"
"20210217","1700","4211"
"20210217","1800","4328"
"20210217","1900","4240"
"20210217","2000","4096"
"20210217","2100","3918"
"20210217","2200","3687"
"20210217","2300","3468"
"20210218","0000","3212"
"20210218","0100","3091"
"20210218","0200","3043"
"20210218","0300","3033"
"20210218","0400","3070"
"20210218","0500","3280"
"20210218","0600","3747"
"20210218","0700","4076"
"20210218","0800","4292"
"20210218","0900","4410"
"20210218","1000","4383"
"20210218","1100","4347"
"20210218","1200","4154"
